resstock_county_id,resstock_building_id,ecobee_building_id,simulation_reference,timestep,year,month,day,day_of_week,hour,minute,direct_solar_radiation,diffuse_solar_radiation,outdoor_air_temperature,average_indoor_air_temperature,occupant_count,cooling_load,heating_load,setpoint
"VT, Chittenden County",75252,,2,102,2020,1,5,5,6,0,0.0,0.0,-10.44,21.223211055893096,3.0,0.0,12.473090383926241,21.22222222222222
"VT, Chittenden County",75252,,2,103,2020,1,5,5,7,0,0.0,0.0,-10.08,21.440918945714763,3.0,0.0,13.324068836884948,21.444444444444443
"VT, Chittenden County",75252,,2,104,2020,1,5,5,8,0,0.0,0.0,-9.72,21.510414367136303,4.0,0.0,12.296882007010558,21.5
"VT, Chittenden County",75252,,2,105,2020,1,5,5,9,0,117.64,58.2,-9.6,21.405405047765935,4.0,0.0,12.411484953409381,21.38888888888889
"VT, Chittenden County",75252,,2,106,2020,1,5,5,10,0,223.62,90.04,-8.56,21.288555843162186,4.0,0.0,11.78542907116672,21.27777777777778
"VT, Chittenden County",75252,,2,107,2020,1,5,5,11,0,289.73,113.11,-8.04,21.341576428472244,4.0,0.0,11.69747897640121,21.333333333333336
"VT, Chittenden County",75252,,2,108,2020,1,5,5,12,0,235.27,136.89,-7.77,21.338677561953723,4.0,0.0,11.525213307157111,21.333333333333336
"VT, Chittenden County",75252,,2,109,2020,1,5,5,13,0,300.86,175.84,-7.52,21.34018037966635,4.0,0.0,11.13129214355786,21.333333333333336
"VT, Chittenden County",75252,,2,110,2020,1,5,5,14,0,344.77,147.48,-7.51,21.33946205840337,4.0,0.0,11.104191424229532,21.333333333333336
"VT, Chittenden County",75252,,2,111,2020,1,5,5,15,0,256.98,72.26,-7.77,21.339206931570377,3.0,0.0,11.284964020222883,21.333333333333336
"VT, Chittenden County",75252,,2,112,2020,1,5,5,16,0,120.52,51.59,-9.04,21.339021529726864,4.0,0.0,11.151837977275154,21.333333333333336
"VT, Chittenden County",75252,,2,113,2020,1,5,5,17,0,0.0,0.0,-11.88,21.449905770130822,4.0,0.0,12.266821306420182,21.444444444444443
"VT, Chittenden County",75252,,2,114,2020,1,5,5,18,0,0.0,0.0,-13.75,21.561651457150546,4.0,0.0,14.090481960473573,21.555555555555557
"VT, Chittenden County",75252,,2,115,2020,1,5,5,19,0,0.0,0.0,-14.94,21.62037728664904,4.0,0.0,14.768738002290014,21.611111111111114
"VT, Chittenden County",75252,,2,116,2020,1,5,5,20,0,0.0,0.0,-15.78,21.621772829901474,3.0,0.0,15.16951092997929,21.611111111111114
"VT, Chittenden County",75252,,2,117,2020,1,5,5,21,0,0.0,0.0,-16.13,21.621764039168102,3.0,0.0,15.57079931756495,21.611111111111114
"VT, Chittenden County",75252,,2,118,2020,1,5,5,22,0,0.0,0.0,-16.04,21.56430677291851,3.0,0.0,14.601997086014826,21.555555555555557
"VT, Chittenden County",75252,,2,119,2020,1,5,5,23,0,0.0,0.0,-15.74,21.399240939674545,4.0,0.0,15.883927426101497,21.38888888888889
"VT, Chittenden County",75252,,2,120,2020,1,5,5,24,0,0.0,0.0,-15.57,21.16487581679778,4.0,0.0,14.90235667035878,21.166666666666664
"VT, Chittenden County",75252,,2,121,2020,1,6,6,1,0,0.0,0.0,-15.88,21.042745344286292,4.0,0.0,16.207624752221086,21.055555555555557
"VT, Chittenden County",75252,,2,122,2020,1,6,6,2,0,0.0,0.0,-17.02,21.039811364055893,4.0,0.0,15.89462015812467,21.055555555555557
"VT, Chittenden County",75252,,2,123,2020,1,6,6,3,0,0.0,0.0,-18.16,21.099095456504763,4.0,0.0,16.895166788409423,21.11111111111111
"VT, Chittenden County",75252,,2,124,2020,1,6,6,4,0,0.0,0.0,-18.0,21.101125228876008,4.0,0.0,17.097641846069454,21.11111111111111
"VT, Chittenden County",75252,,2,125,2020,1,6,6,5,0,0.0,0.0,-17.04,21.104507233072336,4.0,0.0,15.962183706408178,21.11111111111111
"VT, Chittenden County",75252,,2,126,2020,1,6,6,6,0,0.0,0.0,-16.11,21.215822672749695,4.0,0.0,16.90271061024933,21.22222222222222
"VT, Chittenden County",75252,,2,127,2020,1,6,6,7,0,0.0,0.0,-15.2,21.445923285076347,3.0,0.0,17.298285844886404,21.444444444444443
"VT, Chittenden County",75252,,2,128,2020,1,6,6,8,0,0.0,0.0,-14.35,21.507332174204645,3.0,0.0,16.624096158422063,21.5
"VT, Chittenden County",75252,,2,129,2020,1,6,6,9,0,11.18,56.19,-13.19,21.399788041877372,3.0,0.0,15.978856875415305,21.38888888888889
"VT, Chittenden County",75252,,2,130,2020,1,6,6,10,0,321.37,90.84,-11.86,21.286264300698583,3.0,0.0,14.855506667868555,21.27777777777778
"VT, Chittenden County",75252,,2,131,2020,1,6,6,11,0,271.76,147.47,-10.34,21.338798831606503,2.0,0.0,14.26879785125561,21.333333333333336
"VT, Chittenden County",75252,,2,132,2020,1,6,6,12,0,243.44,178.67,-8.49,21.336954245538237,2.0,0.0,12.976218458620972,21.333333333333336
"VT, Chittenden County",75252,,2,133,2020,1,6,6,13,0,104.37,136.86,-6.73,21.338280891758334,2.0,0.0,11.524600746051215,21.333333333333336
"VT, Chittenden County",75252,,2,134,2020,1,6,6,14,0,84.18,75.82,-5.61,21.337589312029618,1.0,0.0,11.81112759446372,21.333333333333336
"VT, Chittenden County",75252,,2,135,2020,1,6,6,15,0,244.76,88.88,-5.08,21.337484151527438,1.0,0.0,9.820913038735736,21.333333333333336
"VT, Chittenden County",75252,,2,136,2020,1,6,6,16,0,20.43,52.56,-5.12,21.337314450490577,1.0,0.0,11.126446030559192,21.333333333333336
"VT, Chittenden County",75252,,2,137,2020,1,6,6,17,0,0.0,0.0,-6.01,21.449589099361084,0.0,0.0,12.310364232647723,21.444444444444443
"VT, Chittenden County",75252,,2,138,2020,1,6,6,18,0,0.0,0.0,-7.5,21.560994573240826,2.0,0.0,11.884585796012194,21.555555555555557
"VT, Chittenden County",75252,,2,139,2020,1,6,6,19,0,0.0,0.0,-8.37,21.619863827751296,3.0,0.0,12.661492908584211,21.611111111111114
"VT, Chittenden County",75252,,2,140,2020,1,6,6,20,0,0.0,0.0,-8.89,21.62087128744649,3.0,0.0,12.754958755267817,21.611111111111114
"VT, Chittenden County",75252,,2,141,2020,1,6,6,21,0,0.0,0.0,-8.08,21.620711115207342,3.0,0.0,12.425501502092157,21.611111111111114
"VT, Chittenden County",75252,,2,142,2020,1,6,6,22,0,0.0,0.0,-7.42,21.563805116957823,3.0,0.0,12.16646374984377,21.555555555555557
"VT, Chittenden County",75252,,2,143,2020,1,6,6,23,0,0.0,0.0,-7.65,21.399978196078465,4.0,0.0,12.399449686108598,21.38888888888889
"VT, Chittenden County",75252,,2,144,2020,1,6,6,24,0,0.0,0.0,-7.19,21.168243728555098,4.0,0.0,11.405451647995855,21.166666666666664
"VT, Chittenden County",75252,,2,145,2020,1,7,7,1,0,0.0,0.0,-6.2,21.048013537536583,4.0,0.0,12.051669330873978,21.055555555555557
"VT, Chittenden County",75252,,2,146,2020,1,7,7,2,0,0.0,0.0,-4.99,21.04577419532192,4.0,0.0,11.424676513912015,21.055555555555557
"VT, Chittenden County",75252,,2,147,2020,1,7,7,3,0,0.0,0.0,-5.59,21.098800553342357,4.0,0.0,12.027811800321572,21.11111111111111
"VT, Chittenden County",75252,,2,148,2020,1,7,7,4,0,0.0,0.0,-6.53,21.101545053971755,4.0,0.0,12.32550235783707,21.11111111111111
"VT, Chittenden County",75252,,2,149,2020,1,7,7,5,0,0.0,0.0,-7.32,21.10520767524203,4.0,0.0,12.470425812195659,21.11111111111111
"VT, Chittenden County",75252,,2,150,2020,1,7,7,6,0,0.0,0.0,-8.27,21.2180727569203,4.0,0.0,13.049435839551874,21.22222222222222
"VT, Chittenden County",75252,,2,151,2020,1,7,7,7,0,0.0,0.0,-9.04,21.44477985144654,4.0,0.0,13.874115007641253,21.444444444444443
"VT, Chittenden County",75252,,2,152,2020,1,7,7,8,0,0.0,0.0,-9.24,21.506416664456744,3.0,0.0,13.993342402640312,21.5
"VT, Chittenden County",75252,,2,153,2020,1,7,7,9,0,455.9,41.33,-9.34,21.398975316958367,3.0,0.0,12.294063020269064,21.38888888888889
"VT, Chittenden County",75252,,2,154,2020,1,7,7,10,0,594.35,71.23,-7.99,21.28427387329658,3.0,0.0,11.608366766746176,21.27777777777778
"VT, Chittenden County",75252,,2,155,2020,1,7,7,11,0,597.44,122.09,-5.78,21.336580913287257,1.0,0.0,11.285108878325762,21.333333333333336
"VT, Chittenden County",75252,,2,156,2020,1,7,7,12,0,619.2,117.18,-4.2,21.33510364839992,0.0,0.0,10.68985008159284,21.333333333333336
"VT, Chittenden County",75252,,2,157,2020,1,7,7,13,0,633.55,132.02,-3.05,21.336661526977373,0.0,0.0,9.248184969777856,21.333333333333336
"VT, Chittenden County",75252,,2,158,2020,1,7,7,14,0,608.95,107.59,-2.46,21.336107770262554,0.0,0.0,9.6644676867522,21.333333333333336
"VT, Chittenden County",75252,,2,159,2020,1,7,7,15,0,338.36,117.82,-2.46,21.336080522511104,1.0,0.0,9.520917138857108,21.333333333333336
"VT, Chittenden County",75252,,2,160,2020,1,7,7,16,0,12.54,67.58,-2.84,21.33596034851776,1.0,0.0,9.394998389415163,21.333333333333336
"VT, Chittenden County",75252,,2,161,2020,1,7,7,17,0,0.0,0.0,-4.01,21.446768231052058,3.0,0.0,8.891152736610541,21.444444444444443
"VT, Chittenden County",75252,,2,162,2020,1,7,7,18,0,0.0,0.0,-4.87,21.560127914904577,2.0,0.0,11.044024381284812,21.555555555555557
"VT, Chittenden County",75252,,2,163,2020,1,7,7,19,0,0.0,0.0,-5.67,21.61770394621336,2.0,0.0,11.503270615177067,21.611111111111114
"VT, Chittenden County",75252,,2,164,2020,1,7,7,20,0,0.0,0.0,-5.83,21.61917174017485,3.0,0.0,11.309203252957778,21.611111111111114
"VT, Chittenden County",75252,,2,165,2020,1,7,7,21,0,0.0,0.0,-5.66,21.61933080293391,3.0,0.0,11.481968163700486,21.611111111111114
"VT, Chittenden County",75252,,2,166,2020,1,7,7,22,0,0.0,0.0,-5.42,21.56416682060293,3.0,0.0,11.335977532340527,21.555555555555557
"VT, Chittenden County",75252,,2,167,2020,1,7,7,23,0,0.0,0.0,-5.2,21.394490793751558,3.0,0.0,10.72829783050452,21.38888888888889
"VT, Chittenden County",75252,,2,168,2020,1,7,7,24,0,0.0,0.0,-5.06,21.16484503131532,4.0,0.0,10.51523329161859,21.166666666666664
"VT, Chittenden County",75252,,2,169,2020,1,8,1,1,0,0.0,0.0,-5.05,21.047890430168163,4.0,0.0,11.394489092116034,21.055555555555557
"VT, Chittenden County",75252,,2,170,2020,1,8,1,2,0,0.0,0.0,-5.1,21.045513409239117,4.0,0.0,10.768340462079045,21.055555555555557
"VT, Chittenden County",75252,,2,171,2020,1,8,1,3,0,0.0,0.0,-5.03,21.101602736141547,4.0,0.0,11.106638138772446,21.11111111111111
"VT, Chittenden County",75252,,2,172,2020,1,8,1,4,0,0.0,0.0,-4.84,21.104156428714788,4.0,0.0,11.154147531002913,21.11111111111111
"VT, Chittenden County",75252,,2,173,2020,1,8,1,5,0,0.0,0.0,-4.72,21.10491082813403,3.0,0.0,11.23916471023075,21.11111111111111
"VT, Chittenden County",75252,,2,174,2020,1,8,1,6,0,0.0,0.0,-4.58,21.217200230204877,3.0,0.0,11.531548937799046,21.22222222222222
"VT, Chittenden County",75252,,2,175,2020,1,8,1,7,0,0.0,0.0,-4.43,21.44377999445076,3.0,0.0,12.029114466752908,21.444444444444443
"VT, Chittenden County",75252,,2,176,2020,1,8,1,8,0,0.0,0.0,-4.28,21.507355887724085,3.0,0.0,11.898190534471993,21.5
"VT, Chittenden County",75252,,2,177,2020,1,8,1,9,0,8.45,49.34,-3.54,21.39758580686877,3.0,0.0,11.125181239012061,21.38888888888889
"VT, Chittenden County",75252,,2,178,2020,1,8,1,10,0,68.74,86.74,-2.1,21.285159264343747,3.0,0.0,9.507523124161505,21.27777777777778
"VT, Chittenden County",75252,,2,179,2020,1,8,1,11,0,107.66,129.94,-1.27,21.33455409257604,3.0,0.0,9.37644845162659,21.333333333333336
